x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	y
34	technician	married	unknown	no	4053	yes	no	unknown	23	may	2	-1	0	unknown	no
30	self-employed	single	고학력	no	253	yes	no	unknown	23	may	4	-1	0	unknown	no
34	blue-collar	married	저학력	no	157	yes	no	unknown	23	may	17	-1	0	unknown	no
39	services	married	저학력	no	1951	yes	no	unknown	23	may	2	-1	0	unknown	no
36	blue-collar	single	저학력	no	4519	yes	no	unknown	23	may	2	-1	0	unknown	no
33	blue-collar	married	중학력	no	1134	yes	no	unknown	23	may	2	-1	0	unknown	no
31	technician	single	고학력	no	426	yes	no	unknown	23	may	7	-1	0	unknown	no
33	blue-collar	divorced	중학력	no	3546	yes	no	unknown	23	may	2	-1	0	unknown	yes
53	self-employed	married	중학력	no	1	yes	yes	unknown	23	may	1	-1	0	unknown	no
31	entrepreneur	single	고학력	no	1340	yes	no	unknown	23	may	2	-1	0	unknown	no
46	technician	divorced	중학력	no	772	yes	no	unknown	23	may	1	-1	0	unknown	no
32	blue-collar	married	중학력	no	736	yes	no	unknown	23	may	3	-1	0	unknown	no
40	blue-collar	married	중학력	no	395	yes	yes	unknown	23	may	1	-1	0	unknown	no
33	management	single	고학력	no	2599	yes	no	unknown	23	may	3	-1	0	unknown	no
33	blue-collar	married	중학력	no	0	no	no	unknown	23	may	3	-1	0	unknown	no
39	technician	married	중학력	no	3643	yes	no	unknown	23	may	3	-1	0	unknown	no
58	retired	married	저학력	no	0	yes	no	unknown	23	may	6	-1	0	unknown	no
38	blue-collar	married	중학력	no	526	yes	yes	unknown	23	may	2	-1	0	unknown	no
49	blue-collar	married	저학력	no	23	yes	no	unknown	23	may	1	-1	0	unknown	no
35	management	married	중학력	no	839	yes	no	unknown	23	may	3	-1	0	unknown	no
36	blue-collar	married	저학력	no	655	yes	no	unknown	23	may	4	-1	0	unknown	no
42	admin.	single	고학력	no	3465	yes	no	unknown	23	may	9	-1	0	unknown	no
36	management	single	고학력	no	876	yes	no	unknown	23	may	2	-1	0	unknown	no
35	blue-collar	married	중학력	no	154	yes	no	unknown	23	may	4	-1	0	unknown	no
33	management	married	중학력	no	67	yes	yes	unknown	23	may	4	-1	0	unknown	no
37	management	married	고학력	no	5205	yes	no	unknown	23	may	2	-1	0	unknown	no
44	management	divorced	고학력	no	5773	no	no	unknown	23	may	6	-1	0	unknown	yes
35	technician	married	중학력	no	0	yes	yes	unknown	23	may	2	-1	0	unknown	no
36	services	married	중학력	no	1694	yes	yes	unknown	23	may	6	-1	0	unknown	no
31	self-employed	married	저학력	no	1074	yes	no	unknown	23	may	2	-1	0	unknown	no
40	blue-collar	married	저학력	no	278	yes	no	unknown	23	may	3	-1	0	unknown	yes
38	blue-collar	married	중학력	no	1102	yes	no	unknown	23	may	3	-1	0	unknown	no
46	blue-collar	married	중학력	no	0	yes	no	unknown	23	may	3	-1	0	unknown	no
29	management	single	고학력	no	0	yes	no	unknown	23	may	2	-1	0	unknown	no
32	technician	married	고학력	no	415	no	no	unknown	23	may	2	-1	0	unknown	no
48	management	divorced	고학력	no	851	no	yes	unknown	23	may	3	-1	0	unknown	no
32	technician	married	중학력	no	1247	yes	no	unknown	23	may	3	-1	0	unknown	no
35	admin.	single	중학력	no	91	yes	no	unknown	23	may	4	-1	0	unknown	no
32	admin.	married	고학력	no	882	no	no	unknown	23	may	3	-1	0	unknown	no
42	blue-collar	married	중학력	no	165	yes	no	unknown	23	may	2	-1	0	unknown	no
32	management	married	고학력	no	1501	yes	no	unknown	23	may	6	-1	0	unknown	no
35	technician	single	고학력	no	1529	no	no	unknown	23	may	4	-1	0	unknown	no
39	blue-collar	married	중학력	no	293	yes	no	unknown	23	may	3	-1	0	unknown	no
30	technician	single	중학력	no	1572	yes	yes	unknown	23	may	3	-1	0	unknown	no
32	admin.	married	중학력	no	497	yes	no	unknown	23	may	3	-1	0	unknown	no
30	blue-collar	married	저학력	no	9194	yes	no	unknown	23	may	2	-1	0	unknown	no
44	blue-collar	single	저학력	no	97	yes	no	unknown	23	may	14	-1	0	unknown	no
34	services	married	중학력	no	70	yes	yes	unknown	23	may	4	-1	0	unknown	no
38	admin.	married	중학력	no	1839	no	no	unknown	23	may	2	-1	0	unknown	no
27	admin.	single	중학력	no	1492	yes	no	unknown	23	may	13	-1	0	unknown	no
31	management	single	고학력	no	357	yes	no	unknown	23	may	3	-1	0	unknown	no
37	admin.	single	중학력	no	192	yes	no	unknown	23	may	2	-1	0	unknown	no
45	admin.	divorced	중학력	no	875	yes	yes	unknown	23	may	2	-1	0	unknown	no
33	management	married	고학력	no	0	yes	no	unknown	23	may	5	-1	0	unknown	no
32	admin.	single	중학력	no	1581	no	no	unknown	23	may	3	-1	0	unknown	no
31	blue-collar	married	중학력	no	2910	yes	no	unknown	23	may	2	-1	0	unknown	yes
38	technician	single	중학력	no	372	no	no	unknown	23	may	3	-1	0	unknown	no
32	self-employed	married	고학력	no	9	yes	no	unknown	23	may	2	-1	0	unknown	no
32	blue-collar	married	중학력	no	1780	yes	no	unknown	23	may	4	-1	0	unknown	no
33	blue-collar	married	저학력	no	2665	yes	no	unknown	23	may	2	-1	0	unknown	no
49	blue-collar	married	중학력	no	188	yes	no	unknown	23	may	16	-1	0	unknown	no
32	admin.	married	중학력	no	506	yes	no	unknown	23	may	6	-1	0	unknown	no
32	blue-collar	married	중학력	no	38	yes	no	unknown	23	may	5	-1	0	unknown	no
33	entrepreneur	married	중학력	no	1847	yes	no	unknown	23	may	6	-1	0	unknown	no
35	blue-collar	married	저학력	no	208	yes	no	unknown	23	may	3	-1	0	unknown	no
37	blue-collar	married	저학력	no	5	yes	no	unknown	23	may	2	-1	0	unknown	no
35	management	married	고학력	no	317	yes	no	unknown	23	may	3	-1	0	unknown	no
38	management	married	고학력	no	5779	yes	no	unknown	23	may	3	-1	0	unknown	no
31	blue-collar	married	중학력	no	489	yes	no	unknown	23	may	4	-1	0	unknown	no
30	blue-collar	single	중학력	yes	4	yes	no	unknown	23	may	3	-1	0	unknown	no
31	blue-collar	married	중학력	no	631	yes	no	unknown	23	may	4	-1	0	unknown	no
44	admin.	married	중학력	no	0	yes	no	unknown	23	may	2	-1	0	unknown	no
51	admin.	married	중학력	no	3	no	yes	unknown	23	may	2	-1	0	unknown	no
31	blue-collar	single	고학력	no	2197	yes	no	unknown	23	may	3	-1	0	unknown	no
35	management	divorced	고학력	no	178	yes	no	unknown	23	may	2	-1	0	unknown	no
34	blue-collar	married	저학력	no	358	yes	no	unknown	23	may	4	-1	0	unknown	no
32	blue-collar	married	중학력	no	3144	yes	no	unknown	23	may	2	-1	0	unknown	no
31	services	married	중학력	no	309	yes	no	unknown	23	may	6	-1	0	unknown	no
34	blue-collar	married	unknown	no	391	yes	yes	unknown	23	may	2	-1	0	unknown	no
32	blue-collar	married	저학력	no	1903	yes	no	unknown	23	may	3	-1	0	unknown	no
50	entrepreneur	married	고학력	no	1605	yes	no	unknown	23	may	2	-1	0	unknown	no
36	blue-collar	married	중학력	no	141	yes	no	unknown	23	may	3	-1	0	unknown	no
30	blue-collar	married	중학력	no	2150	yes	no	unknown	23	may	4	-1	0	unknown	no
36	blue-collar	married	저학력	no	111	yes	no	unknown	23	may	3	-1	0	unknown	no
31	unemployed	married	중학력	no	57	yes	yes	unknown	23	may	5	-1	0	unknown	no
37	technician	single	고학력	no	876	yes	no	unknown	23	may	4	-1	0	unknown	no
33	blue-collar	married	중학력	yes	2	no	no	unknown	23	may	4	-1	0	unknown	no
37	blue-collar	married	중학력	no	13849	yes	no	unknown	23	may	5	-1	0	unknown	no
37	entrepreneur	married	고학력	no	0	no	no	unknown	23	may	3	-1	0	unknown	no
40	technician	married	중학력	no	5517	yes	no	unknown	23	may	13	-1	0	unknown	no
58	blue-collar	married	unknown	no	5505	yes	no	unknown	23	may	4	-1	0	unknown	no
46	blue-collar	married	중학력	no	4707	yes	no	unknown	23	may	8	-1	0	unknown	no
32	blue-collar	married	중학력	no	523	yes	no	unknown	23	may	5	-1	0	unknown	no
49	self-employed	married	중학력	no	1878	yes	yes	unknown	23	may	11	-1	0	unknown	no
30	admin.	single	고학력	no	253	yes	no	unknown	23	may	4	-1	0	unknown	no
33	management	divorced	고학력	no	471	no	no	unknown	23	may	4	-1	0	unknown	no
34	management	married	중학력	no	240	yes	no	unknown	23	may	3	-1	0	unknown	no
31	admin.	married	중학력	no	1098	yes	no	unknown	23	may	2	-1	0	unknown	no
31	management	single	고학력	no	9874	yes	no	unknown	23	may	5	-1	0	unknown	no
29	services	single	중학력	no	1008	yes	no	unknown	23	may	9	-1	0	unknown	no
36	admin.	married	중학력	no	165	yes	no	unknown	23	may	4	-1	0	unknown	no
52	blue-collar	married	중학력	no	3622	yes	yes	unknown	23	may	7	-1	0	unknown	no
53	admin.	married	중학력	no	7598	yes	no	unknown	23	may	7	-1	0	unknown	no
35	blue-collar	married	중학력	no	0	yes	no	unknown	23	may	4	-1	0	unknown	no
39	management	married	고학력	no	540	yes	yes	unknown	23	may	2	-1	0	unknown	no
31	blue-collar	married	중학력	no	1495	yes	yes	unknown	23	may	3	-1	0	unknown	no
38	admin.	married	중학력	no	0	yes	no	unknown	23	may	2	-1	0	unknown	no
53	blue-collar	married	저학력	no	3316	yes	no	unknown	23	may	6	-1	0	unknown	no
27	admin.	married	중학력	no	3	yes	no	unknown	23	may	5	-1	0	unknown	no
40	services	married	저학력	no	33	no	no	unknown	26	may	3	-1	0	unknown	no
37	blue-collar	married	중학력	no	152	yes	no	unknown	26	may	3	-1	0	unknown	no
32	admin.	married	중학력	no	41	yes	yes	unknown	26	may	2	-1	0	unknown	no
60	retired	divorced	중학력	no	1718	yes	no	unknown	26	may	6	-1	0	unknown	no
30	management	single	고학력	no	2317	yes	no	unknown	26	may	5	-1	0	unknown	no
41	management	divorced	중학력	no	71	yes	no	unknown	26	may	3	-1	0	unknown	no
38	technician	single	중학력	no	283	yes	no	unknown	26	may	1	-1	0	unknown	no
50	technician	married	고학력	no	199	yes	yes	unknown	26	may	1	-1	0	unknown	no
31	services	single	중학력	no	31	yes	yes	unknown	26	may	2	-1	0	unknown	no
52	admin.	divorced	중학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
58	retired	married	중학력	no	674	yes	no	unknown	26	may	1	-1	0	unknown	no
43	blue-collar	married	중학력	no	470	yes	yes	unknown	26	may	1	-1	0	unknown	no
47	services	married	중학력	no	4063	yes	yes	unknown	26	may	1	-1	0	unknown	no
32	blue-collar	married	저학력	no	1156	yes	no	unknown	26	may	5	-1	0	unknown	no
33	unemployed	single	고학력	no	157	yes	no	unknown	26	may	5	-1	0	unknown	no
37	services	single	중학력	no	510	yes	no	unknown	26	may	1	-1	0	unknown	no
41	blue-collar	divorced	저학력	no	320	yes	no	unknown	26	may	1	-1	0	unknown	no
59	retired	married	중학력	no	0	no	yes	unknown	26	may	1	-1	0	unknown	no
30	technician	married	고학력	no	541	yes	no	unknown	26	may	2	-1	0	unknown	yes
32	technician	married	중학력	no	1337	no	no	unknown	26	may	6	-1	0	unknown	no
36	services	married	중학력	no	247	yes	no	unknown	26	may	1	-1	0	unknown	no
49	blue-collar	married	저학력	no	383	yes	yes	unknown	26	may	1	-1	0	unknown	no
43	entrepreneur	single	고학력	no	0	yes	no	unknown	26	may	3	-1	0	unknown	no
50	services	married	중학력	no	683	yes	yes	unknown	26	may	3	-1	0	unknown	no
43	services	married	중학력	no	978	yes	yes	unknown	26	may	2	-1	0	unknown	no
33	admin.	married	중학력	no	105	yes	no	unknown	26	may	4	-1	0	unknown	no
34	blue-collar	married	저학력	no	503	yes	no	unknown	26	may	2	-1	0	unknown	no
35	blue-collar	married	중학력	no	1098	yes	no	unknown	26	may	17	-1	0	unknown	no
37	admin.	single	중학력	no	155	yes	no	unknown	26	may	1	-1	0	unknown	no
48	admin.	divorced	중학력	no	238	yes	no	unknown	26	may	2	-1	0	unknown	no
44	technician	divorced	중학력	no	106	yes	no	unknown	26	may	1	-1	0	unknown	no
30	blue-collar	married	중학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
35	unknown	divorced	저학력	no	3888	no	no	unknown	26	may	5	-1	0	unknown	no
46	blue-collar	married	중학력	no	1728	yes	no	unknown	26	may	2	-1	0	unknown	no
50	admin.	single	중학력	no	1651	yes	no	unknown	26	may	2	-1	0	unknown	no
37	services	married	저학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
56	technician	married	중학력	no	463	no	no	unknown	26	may	2	-1	0	unknown	no
36	admin.	married	중학력	no	0	no	no	unknown	26	may	1	-1	0	unknown	no
39	blue-collar	married	unknown	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
25	self-employed	married	고학력	no	1182	yes	no	unknown	26	may	2	-1	0	unknown	no
37	blue-collar	married	저학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
44	technician	divorced	중학력	no	1262	yes	no	unknown	26	may	11	-1	0	unknown	yes
37	technician	single	중학력	no	435	yes	no	unknown	26	may	1	-1	0	unknown	no
29	student	married	고학력	no	149	yes	no	unknown	26	may	4	-1	0	unknown	no
32	services	married	중학력	no	241	yes	no	unknown	26	may	1	-1	0	unknown	no
59	technician	divorced	중학력	no	879	yes	no	unknown	26	may	1	-1	0	unknown	no
34	blue-collar	married	중학력	no	241	yes	yes	unknown	26	may	1	-1	0	unknown	no
35	technician	single	중학력	no	103	yes	no	unknown	26	may	2	-1	0	unknown	no
53	management	married	중학력	no	1925	yes	no	unknown	26	may	1	-1	0	unknown	no
39	blue-collar	married	저학력	no	259	yes	no	unknown	26	may	1	-1	0	unknown	no
36	technician	divorced	중학력	no	19	yes	yes	unknown	26	may	1	-1	0	unknown	no
32	admin.	married	중학력	no	86	yes	no	unknown	26	may	1	-1	0	unknown	no
30	admin.	married	중학력	no	214	yes	yes	unknown	26	may	1	-1	0	unknown	no
31	management	divorced	고학력	no	895	yes	no	unknown	26	may	1	-1	0	unknown	no
48	management	single	고학력	no	145	yes	no	unknown	26	may	38	-1	0	unknown	no
40	services	single	중학력	no	19343	yes	no	unknown	26	may	4	-1	0	unknown	no
46	blue-collar	married	중학력	no	0	yes	no	unknown	26	may	2	-1	0	unknown	no
43	services	married	중학력	no	0	no	no	unknown	26	may	1	-1	0	unknown	no
53	technician	married	중학력	no	137	no	yes	unknown	26	may	1	-1	0	unknown	no
40	blue-collar	married	중학력	no	193	yes	yes	unknown	26	may	1	-1	0	unknown	no
40	management	married	고학력	no	655	yes	no	unknown	26	may	1	-1	0	unknown	no
49	admin.	married	저학력	no	305	yes	yes	unknown	26	may	1	-1	0	unknown	no
36	admin.	divorced	고학력	no	125	yes	no	unknown	26	may	1	-1	0	unknown	no
45	technician	single	고학력	no	591	yes	no	unknown	26	may	1	-1	0	unknown	no
46	blue-collar	married	저학력	no	537	no	no	unknown	26	may	5	-1	0	unknown	no
29	services	married	중학력	no	340	yes	yes	unknown	26	may	1	-1	0	unknown	no
36	technician	divorced	중학력	no	160	yes	no	unknown	26	may	1	-1	0	unknown	no
57	technician	married	중학력	no	3284	yes	no	unknown	26	may	1	-1	0	unknown	no
47	management	single	고학력	no	191	yes	no	unknown	26	may	1	-1	0	unknown	no
53	technician	divorced	중학력	no	1252	yes	no	unknown	26	may	1	-1	0	unknown	no
40	blue-collar	married	저학력	no	669	yes	no	unknown	26	may	3	-1	0	unknown	no
34	admin.	married	중학력	no	2064	yes	no	unknown	26	may	2	-1	0	unknown	no
31	management	married	중학력	no	89	yes	no	unknown	26	may	1	-1	0	unknown	no
54	retired	married	중학력	no	153	yes	yes	unknown	26	may	1	-1	0	unknown	no
35	admin.	married	중학력	no	788	yes	no	unknown	26	may	1	-1	0	unknown	no
35	unemployed	single	중학력	no	947	yes	no	unknown	26	may	2	-1	0	unknown	no
32	blue-collar	married	중학력	no	358	no	no	unknown	26	may	1	-1	0	unknown	no
29	technician	single	중학력	no	1395	yes	no	unknown	26	may	1	-1	0	unknown	no
39	unemployed	single	고학력	no	97	yes	yes	unknown	26	may	1	-1	0	unknown	no
36	retired	single	중학력	no	101	yes	yes	unknown	26	may	1	-1	0	unknown	no
29	admin.	married	중학력	no	494	yes	no	unknown	26	may	2	-1	0	unknown	no
44	retired	married	중학력	no	902	no	no	unknown	26	may	1	-1	0	unknown	no
43	technician	married	고학력	no	527	yes	no	unknown	26	may	12	-1	0	unknown	no
38	services	single	중학력	no	322	yes	no	unknown	26	may	1	-1	0	unknown	no
31	admin.	single	중학력	no	747	yes	no	unknown	26	may	2	-1	0	unknown	yes
54	blue-collar	married	중학력	no	682	yes	yes	unknown	26	may	1	-1	0	unknown	no
32	technician	divorced	중학력	no	18	no	no	unknown	26	may	1	-1	0	unknown	no
32	blue-collar	single	저학력	no	405	yes	no	unknown	26	may	1	-1	0	unknown	no
31	admin.	married	중학력	no	298	yes	yes	unknown	26	may	1	-1	0	unknown	no
33	services	single	고학력	no	1595	yes	no	unknown	26	may	1	-1	0	unknown	no
28	management	single	고학력	no	1107	yes	no	unknown	26	may	1	-1	0	unknown	no
31	management	single	고학력	no	682	yes	no	unknown	26	may	5	-1	0	unknown	no
31	management	married	고학력	no	2229	yes	no	unknown	26	may	4	-1	0	unknown	no
28	management	single	고학력	no	7544	yes	no	unknown	26	may	1	-1	0	unknown	no
37	services	married	중학력	no	3429	yes	yes	unknown	26	may	8	-1	0	unknown	no
50	blue-collar	married	저학력	no	14	yes	yes	unknown	26	may	1	-1	0	unknown	no
45	blue-collar	married	중학력	no	61	yes	no	unknown	26	may	4	-1	0	unknown	yes
34	admin.	married	중학력	no	635	yes	no	unknown	26	may	1	-1	0	unknown	no
56	unemployed	married	저학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
26	blue-collar	married	중학력	no	245	yes	no	unknown	26	may	11	-1	0	unknown	no
33	management	married	고학력	no	9725	yes	no	unknown	26	may	4	-1	0	unknown	no
27	technician	single	중학력	no	162	no	no	unknown	26	may	9	-1	0	unknown	no
37	technician	divorced	중학력	no	695	yes	no	unknown	26	may	2	-1	0	unknown	no
45	blue-collar	married	저학력	no	18	yes	no	unknown	26	may	2	-1	0	unknown	no
31	self-employed	single	중학력	no	360	yes	no	unknown	26	may	4	-1	0	unknown	no
58	technician	divorced	중학력	no	0	yes	no	unknown	26	may	2	-1	0	unknown	no
37	blue-collar	married	중학력	no	125	no	no	unknown	26	may	2	-1	0	unknown	yes
36	management	married	고학력	no	605	yes	no	unknown	26	may	1	-1	0	unknown	no
28	technician	married	중학력	no	880	yes	no	unknown	26	may	1	-1	0	unknown	no
33	technician	single	중학력	no	1746	yes	no	unknown	26	may	2	-1	0	unknown	no
33	technician	married	중학력	no	95	yes	no	unknown	26	may	2	-1	0	unknown	no
28	blue-collar	single	중학력	no	48	no	no	unknown	26	may	3	-1	0	unknown	no
48	services	divorced	중학력	no	569	yes	yes	unknown	26	may	1	-1	0	unknown	no
28	technician	married	중학력	no	930	yes	yes	unknown	26	may	1	-1	0	unknown	no
33	blue-collar	married	중학력	no	320	yes	yes	unknown	26	may	3	-1	0	unknown	no
29	blue-collar	married	저학력	no	258	yes	no	unknown	26	may	1	-1	0	unknown	no
40	unemployed	married	중학력	no	277	yes	no	unknown	26	may	2	-1	0	unknown	no
59	retired	divorced	중학력	no	93	no	no	unknown	26	may	2	-1	0	unknown	no
51	blue-collar	married	저학력	no	21	no	no	unknown	26	may	1	-1	0	unknown	no
47	services	married	중학력	no	2070	yes	yes	unknown	26	may	1	-1	0	unknown	no
25	admin.	single	중학력	no	96	no	no	unknown	26	may	1	-1	0	unknown	no
45	management	married	고학력	no	2316	yes	no	unknown	26	may	3	-1	0	unknown	no
59	retired	married	저학력	no	174	yes	yes	unknown	26	may	1	-1	0	unknown	no
48	blue-collar	married	중학력	no	0	yes	no	unknown	26	may	1	-1	0	unknown	no
39	blue-collar	married	저학력	no	519	yes	yes	unknown	26	may	1	-1	0	unknown	no
47	technician	married	고학력	no	192	yes	no	unknown	26	may	1	-1	0	unknown	no
43	admin.	married	저학력	no	314	yes	yes	unknown	26	may	1	-1	0	unknown	no
29	services	married	중학력	no	283	no	yes	unknown	26	may	1	-1	0	unknown	no
35	services	married	중학력	no	207	yes	no	unknown	26	may	1	-1	0	unknown	no
34	admin.	single	중학력	no	66	yes	no	unknown	26	may	1	-1	0	unknown	no
47	technician	divorced	중학력	no	1573	yes	no	unknown	26	may	1	-1	0	unknown	no
33	blue-collar	married	중학력	no	5	yes	no	unknown	26	may	2	-1	0	unknown	no
34	blue-collar	married	중학력	no	7216	yes	no	unknown	26	may	2	-1	0	unknown	no
32	management	single	고학력	no	2619	yes	no	unknown	26	may	14	-1	0	unknown	no
57	retired	married	고학력	no	138	no	no	unknown	26	may	5	-1	0	unknown	no
30	technician	married	중학력	no	764	no	no	unknown	26	may	2	-1	0	unknown	no
34	blue-collar	married	중학력	no	1257	yes	no	unknown	26	may	7	-1	0	unknown	no
40	blue-collar	married	중학력	no	3311	yes	yes	unknown	26	may	6	-1	0	unknown	no
